"","educ","conpress"
"49281",14,NA
"49282",11,3
"49283",8,NA
"49284",12,NA
"49285",16,NA
"49286",12,NA
"49287",10,NA
"49288",20,NA
"49289",17,3
"49290",14,NA
"49291",16,3
"49292",14,3
"49293",16,3
"49294",16,NA
"49295",12,NA
"49296",12,NA
"49297",14,3
"49298",14,NA
"49299",14,2
"49300",14,3
"49301",19,NA
"49302",12,3
"49303",14,2
"49304",5,NA
"49305",12,3
"49306",14,2
"49307",13,NA
"49308",12,2
"49309",16,2
"49310",14,2
"49311",12,NA
"49312",16,NA
"49313",16,3
"49314",13,NA
"49315",16,NA
"49316",14,NA
"49317",16,NA
"49318",14,NA
"49319",7,3
"49320",14,3
"49321",16,NA
"49322",12,NA
"49323",16,NA
"49324",17,NA
"49325",18,NA
"49326",15,2
"49327",14,2
"49328",16,NA
"49329",14,2
"49330",12,NA
"49331",20,NA
"49332",12,NA
"49333",14,NA
"49334",14,3
"49335",11,NA
"49336",13,2
"49337",14,NA
"49338",15,NA
"49339",16,3
"49340",16,NA
"49341",12,NA
"49342",13,3
"49343",16,NA
"49344",16,NA
"49345",14,NA
"49346",12,3
"49347",12,3
"49348",10,NA
"49349",14,3
"49350",16,NA
"49351",12,NA
"49352",13,2
"49353",15,2
"49354",10,NA
"49355",13,3
"49356",12,1
"49357",16,NA
"49358",16,NA
"49359",13,NA
"49360",12,3
"49361",12,3
"49362",16,NA
"49363",12,NA
"49364",18,NA
"49365",13,2
"49366",16,2
"49367",13,NA
"49368",20,NA
"49369",16,3
"49370",14,NA
"49371",16,3
"49372",14,3
"49373",13,NA
"49374",15,NA
"49375",12,NA
"49376",12,NA
"49377",16,NA
"49378",11,1
"49379",11,1
"49380",13,NA
"49381",10,NA
"49382",12,2
"49383",8,1
"49384",11,NA
"49385",12,3
"49386",16,2
"49387",8,NA
"49388",12,3
"49389",13,2
"49390",16,NA
"49391",13,NA
"49392",12,3
"49393",13,NA
"49394",16,NA
"49395",15,NA
"49396",12,NA
"49397",12,NA
"49398",16,3
"49399",12,NA
"49400",12,NA
"49401",14,1
"49402",12,NA
"49403",13,3
"49404",13,NA
"49405",14,2
"49406",14,2
"49407",12,NA
"49408",14,3
"49409",14,NA
"49410",8,NA
"49411",14,3
"49412",15,NA
"49413",12,NA
"49414",14,3
"49415",12,3
"49416",14,3
"49417",12,3
"49418",14,1
"49419",12,3
"49420",12,2
"49421",11,2
"49422",13,NA
"49423",13,2
"49424",12,NA
"49425",15,NA
"49426",12,2
"49427",17,NA
"49428",13,NA
"49429",14,3
"49430",12,NA
"49431",12,NA
"49432",13,NA
"49433",17,NA
"49434",14,2
"49435",13,NA
"49436",12,NA
"49437",12,3
"49438",17,NA
"49439",14,NA
"49440",12,2
"49441",12,NA
"49442",9,2
"49443",12,NA
"49444",12,NA
"49445",16,2
"49446",11,NA
"49447",10,NA
"49448",14,NA
"49449",14,2
"49450",14,3
"49451",12,2
"49452",16,2
"49453",16,1
"49454",20,2
"49455",12,2
"49456",17,2
"49457",16,3
"49458",11,3
"49459",15,NA
"49460",14,NA
"49461",12,NA
"49462",14,NA
"49463",13,NA
"49464",12,NA
"49465",12,NA
"49466",16,NA
"49467",12,NA
"49468",16,3
"49469",13,NA
"49470",16,3
"49471",11,2
"49472",11,NA
"49473",14,NA
"49474",12,NA
"49475",6,2
"49476",6,3
"49477",12,NA
"49478",8,NA
"49479",4,NA
"49480",16,NA
"49481",12,NA
"49482",12,1
"49483",12,NA
"49484",6,2
"49485",12,NA
"49486",12,NA
"49487",11,NA
"49488",8,NA
"49489",12,3
"49490",8,NA
"49491",14,NA
"49492",12,3
"49493",13,NA
"49494",16,NA
"49495",12,3
"49496",8,NA
"49497",12,NA
"49498",17,NA
"49499",12,NA
"49500",16,NA
"49501",16,3
"49502",18,NA
"49503",14,NA
"49504",12,NA
"49505",17,NA
"49506",11,NA
"49507",11,NA
"49508",9,NA
"49509",12,2
"49510",12,3
"49511",10,1
"49512",13,3
"49513",16,NA
"49514",16,3
"49515",12,2
"49516",14,NA
"49517",12,NA
"49518",14,NA
"49519",12,2
"49520",14,3
"49521",15,NA
"49522",17,2
"49523",14,NA
"49524",12,3
"49525",19,NA
"49526",16,NA
"49527",12,2
"49528",12,NA
"49529",6,NA
"49530",12,NA
"49531",12,3
"49532",12,NA
"49533",16,NA
"49534",14,2
"49535",11,3
"49536",12,2
"49537",13,NA
"49538",16,NA
"49539",12,NA
"49540",14,3
"49541",12,NA
"49542",15,NA
"49543",18,NA
"49544",16,2
"49545",14,NA
"49546",14,NA
"49547",18,NA
"49548",19,2
"49549",20,2
"49550",12,NA
"49551",19,NA
"49552",9,2
"49553",10,2
"49554",14,NA
"49555",17,NA
"49556",18,2
"49557",20,NA
"49558",10,2
"49559",17,NA
"49560",12,NA
"49561",12,NA
"49562",13,1
"49563",18,NA
"49564",14,NA
"49565",12,2
"49566",13,3
"49567",12,NA
"49568",12,NA
"49569",13,3
"49570",2,2
"49571",14,3
"49572",13,3
"49573",20,NA
"49574",16,3
"49575",12,NA
"49576",17,3
"49577",12,2
"49578",6,2
"49579",12,NA
"49580",14,2
"49581",14,2
"49582",12,NA
"49583",0,NA
"49584",13,NA
"49585",13,NA
"49586",10,2
"49587",16,2
"49588",12,2
"49589",14,NA
"49590",12,3
"49591",18,2
"49592",16,NA
"49593",20,NA
"49594",17,NA
"49595",20,2
"49596",19,NA
"49597",16,2
"49598",17,2
"49599",18,NA
"49600",19,2
"49601",17,2
"49602",16,2
"49603",16,NA
"49604",16,NA
"49605",16,3
"49606",16,3
"49607",18,NA
"49608",15,NA
"49609",14,2
"49610",12,2
"49611",10,NA
"49612",12,NA
"49613",13,NA
"49614",16,3
"49615",12,NA
"49616",12,NA
"49617",12,2
"49618",17,NA
"49619",12,NA
"49620",15,NA
"49621",14,2
"49622",18,1
"49623",16,NA
"49624",13,NA
"49625",14,2
"49626",13,NA
"49627",14,NA
"49628",10,2
"49629",11,2
"49630",13,NA
"49631",18,3
"49632",13,NA
"49633",16,3
"49634",16,3
"49635",17,NA
"49636",20,NA
"49637",17,2
"49638",16,NA
"49639",12,NA
"49640",11,NA
"49641",16,3
"49642",19,2
"49643",12,3
"49644",19,2
"49645",14,NA
"49646",17,NA
"49647",16,3
"49648",16,NA
"49649",14,2
"49650",12,3
"49651",11,NA
"49652",14,2
"49653",14,NA
"49654",20,NA
"49655",13,NA
"49656",14,2
"49657",10,3
"49658",18,3
"49659",14,NA
"49660",16,NA
"49661",12,3
"49662",9,2
"49663",12,NA
"49664",8,NA
"49665",10,NA
"49666",11,2
"49667",12,NA
"49668",12,NA
"49669",20,2
"49670",12,NA
"49671",6,NA
"49672",12,NA
"49673",4,2
"49674",7,NA
"49675",6,NA
"49676",5,NA
"49677",0,NA
"49678",10,NA
"49679",14,NA
"49680",15,NA
"49681",14,NA
"49682",10,NA
"49683",18,2
"49684",12,2
"49685",12,2
"49686",13,NA
"49687",13,3
"49688",16,2
"49689",16,NA
"49690",15,2
"49691",15,NA
"49692",15,NA
"49693",13,NA
"49694",11,NA
"49695",12,2
"49696",19,NA
"49697",16,NA
"49698",14,NA
"49699",13,NA
"49700",18,NA
"49701",13,NA
"49702",10,2
"49703",13,NA
"49704",12,NA
"49705",16,3
"49706",12,NA
"49707",12,NA
"49708",16,NA
"49709",17,NA
"49710",14,2
"49711",12,NA
"49712",13,3
"49713",12,NA
"49714",17,2
"49715",16,NA
"49716",15,3
"49717",14,2
"49718",11,NA
"49719",13,2
"49720",11,NA
"49721",19,NA
"49722",13,NA
"49723",11,2
"49724",12,NA
"49725",18,NA
"49726",16,1
"49727",17,NA
"49728",13,3
"49729",12,NA
"49730",14,1
"49731",14,1
"49732",13,2
"49733",20,2
"49734",8,3
"49735",13,3
"49736",16,3
"49737",20,2
"49738",16,NA
"49739",14,NA
"49740",12,NA
"49741",17,3
"49742",17,1
"49743",16,3
"49744",12,NA
"49745",12,NA
"49746",14,NA
"49747",9,NA
"49748",18,2
"49749",16,NA
"49750",12,NA
"49751",12,NA
"49752",16,2
"49753",19,NA
"49754",12,NA
"49755",16,NA
"49756",12,2
"49757",13,NA
"49758",16,2
"49759",16,3
"49760",17,NA
"49761",12,NA
"49762",14,NA
"49763",14,NA
"49764",14,NA
"49765",18,2
"49766",16,2
"49767",11,2
"49768",12,NA
"49769",18,2
"49770",12,NA
"49771",16,NA
"49772",15,2
"49773",17,NA
"49774",18,NA
"49775",14,NA
"49776",12,NA
"49777",16,2
"49778",16,3
"49779",14,NA
"49780",17,NA
"49781",12,NA
"49782",10,NA
"49783",13,NA
"49784",13,2
"49785",16,NA
"49786",11,NA
"49787",14,3
"49788",14,NA
"49789",15,3
"49790",NA,2
"49791",16,NA
"49792",13,NA
"49793",19,2
"49794",15,NA
"49795",14,NA
"49796",16,3
"49797",14,NA
"49798",12,NA
"49799",12,3
"49800",12,3
"49801",18,3
"49802",16,1
"49803",12,2
"49804",18,2
"49805",8,NA
"49806",12,3
"49807",15,NA
"49808",11,NA
"49809",13,1
"49810",12,NA
"49811",10,NA
"49812",15,2
"49813",14,3
"49814",8,2
"49815",9,2
"49816",18,3
"49817",18,NA
"49818",12,NA
"49819",12,NA
"49820",11,3
"49821",12,NA
"49822",12,NA
"49823",10,NA
"49824",16,2
"49825",12,1
"49826",18,2
"49827",15,2
"49828",15,NA
"49829",16,NA
"49830",16,NA
"49831",18,2
"49832",12,NA
"49833",17,2
"49834",20,2
"49835",11,NA
"49836",12,NA
"49837",12,NA
"49838",12,3
"49839",12,NA
"49840",12,NA
"49841",14,2
"49842",12,NA
"49843",11,NA
"49844",12,3
"49845",18,2
"49846",12,3
"49847",20,NA
"49848",12,NA
"49849",12,NA
"49850",12,NA
"49851",18,NA
"49852",16,2
"49853",18,NA
"49854",13,3
"49855",16,NA
"49856",18,NA
"49857",17,NA
"49858",13,3
"49859",14,3
"49860",18,NA
"49861",16,2
"49862",14,1
"49863",17,NA
"49864",16,NA
"49865",16,NA
"49866",20,NA
"49867",13,NA
"49868",20,NA
"49869",16,1
"49870",12,NA
"49871",14,NA
"49872",14,2
"49873",14,2
"49874",20,2
"49875",NA,NA
"49876",20,3
"49877",15,2
"49878",13,NA
"49879",11,NA
"49880",14,3
"49881",12,3
"49882",14,3
"49883",13,NA
"49884",14,NA
"49885",12,NA
"49886",18,NA
"49887",17,2
"49888",13,NA
"49889",14,2
"49890",17,NA
"49891",16,3
"49892",15,NA
"49893",14,2
"49894",11,NA
"49895",12,NA
"49896",13,2
"49897",13,1
"49898",15,1
"49899",12,NA
"49900",12,NA
"49901",14,NA
"49902",12,3
"49903",8,NA
"49904",11,NA
"49905",13,NA
"49906",15,2
"49907",11,3
"49908",16,NA
"49909",12,NA
"49910",12,3
"49911",12,NA
"49912",18,3
"49913",12,2
"49914",12,NA
"49915",15,3
"49916",15,NA
"49917",14,NA
"49918",12,NA
"49919",14,NA
"49920",13,NA
"49921",16,NA
"49922",14,NA
"49923",14,NA
"49924",13,NA
"49925",15,3
"49926",11,NA
"49927",20,NA
"49928",18,NA
"49929",14,NA
"49930",13,NA
"49931",17,NA
"49932",16,NA
"49933",20,NA
"49934",16,2
"49935",16,3
"49936",14,NA
"49937",12,NA
"49938",14,1
"49939",13,3
"49940",12,3
"49941",20,NA
"49942",15,NA
"49943",12,NA
"49944",14,3
"49945",13,NA
"49946",9,3
"49947",16,3
"49948",12,NA
"49949",16,3
"49950",15,3
"49951",10,3
"49952",13,NA
"49953",11,NA
"49954",14,2
"49955",14,3
"49956",16,NA
"49957",16,3
"49958",12,3
"49959",12,3
"49960",12,NA
"49961",8,NA
"49962",11,NA
"49963",12,3
"49964",16,2
"49965",8,NA
"49966",16,NA
"49967",12,NA
"49968",12,3
"49969",12,2
"49970",12,NA
"49971",13,NA
"49972",9,NA
"49973",13,2
"49974",12,NA
"49975",16,NA
"49976",12,NA
"49977",13,NA
"49978",6,NA
"49979",10,2
"49980",12,NA
"49981",12,2
"49982",12,NA
"49983",12,NA
"49984",12,2
"49985",11,NA
"49986",11,NA
"49987",14,NA
"49988",19,NA
"49989",12,NA
"49990",16,NA
"49991",13,NA
"49992",4,2
"49993",12,NA
"49994",12,NA
"49995",14,3
"49996",12,NA
"49997",16,3
"49998",1,NA
"49999",13,3
"50000",14,2
"50001",11,NA
"50002",14,3
"50003",13,NA
"50004",5,2
"50005",12,NA
"50006",12,3
"50007",11,3
"50008",14,3
"50009",14,3
"50010",10,2
"50011",10,2
"50012",9,NA
"50013",16,NA
"50014",12,3
"50015",14,NA
"50016",7,NA
"50017",12,NA
"50018",14,2
"50019",14,2
"50020",11,2
"50021",12,NA
"50022",12,NA
"50023",12,NA
"50024",14,NA
"50025",16,2
"50026",16,NA
"50027",12,2
"50028",16,3
"50029",12,NA
"50030",8,NA
"50031",12,1
"50032",12,NA
"50033",12,NA
"50034",12,NA
"50035",15,3
"50036",12,2
"50037",12,2
"50038",12,NA
"50039",10,1
"50040",9,2
"50041",14,NA
"50042",3,NA
"50043",12,3
"50044",12,NA
"50045",NA,NA
"50046",12,NA
"50047",14,3
"50048",12,NA
"50049",12,NA
"50050",12,2
"50051",10,NA
"50052",12,NA
"50053",12,NA
"50054",8,2
"50055",10,2
"50056",8,2
"50057",14,2
"50058",NA,2
"50059",12,NA
"50060",14,NA
"50061",8,3
"50062",14,NA
"50063",13,2
"50064",18,NA
"50065",12,2
"50066",12,3
"50067",12,2
"50068",13,NA
"50069",12,NA
"50070",13,3
"50071",12,NA
"50072",11,3
"50073",12,NA
"50074",12,2
"50075",9,NA
"50076",12,2
"50077",9,1
"50078",11,NA
"50079",18,NA
"50080",8,2
"50081",12,NA
"50082",8,NA
"50083",8,NA
"50084",12,3
"50085",12,NA
"50086",8,NA
"50087",12,NA
"50088",11,2
"50089",13,NA
"50090",12,NA
"50091",9,NA
"50092",12,NA
"50093",12,NA
"50094",12,NA
"50095",9,NA
"50096",11,NA
"50097",12,NA
"50098",13,NA
"50099",12,NA
"50100",12,NA
"50101",12,NA
"50102",12,NA
"50103",14,NA
"50104",14,1
"50105",13,NA
"50106",12,NA
"50107",12,NA
"50108",12,3
"50109",12,2
"50110",9,NA
"50111",11,2
"50112",12,NA
"50113",9,NA
"50114",12,NA
"50115",12,NA
"50116",12,3
"50117",12,3
"50118",11,3
"50119",12,NA
"50120",15,3
"50121",15,NA
"50122",9,2
"50123",12,NA
"50124",9,1
"50125",11,NA
"50126",12,NA
"50127",12,2
"50128",12,NA
"50129",14,NA
"50130",13,NA
"50131",9,1
"50132",13,NA
"50133",12,1
"50134",8,NA
"50135",12,3
"50136",12,NA
"50137",14,NA
"50138",17,2
"50139",18,NA
"50140",16,2
"50141",14,2
"50142",12,NA
"50143",13,3
"50144",12,NA
"50145",17,2
"50146",12,NA
"50147",14,NA
"50148",11,NA
"50149",12,NA
"50150",12,NA
"50151",12,NA
"50152",13,NA
"50153",16,NA
"50154",12,NA
"50155",12,NA
"50156",12,3
"50157",12,3
"50158",13,3
"50159",16,NA
"50160",20,NA
"50161",12,3
"50162",16,2
"50163",12,NA
"50164",18,3
"50165",13,2
"50166",12,NA
"50167",13,2
"50168",13,NA
"50169",11,3
"50170",17,NA
"50171",14,NA
"50172",6,2
"50173",16,2
"50174",12,1
"50175",12,3
"50176",12,NA
"50177",9,2
"50178",12,3
"50179",14,NA
"50180",12,2
"50181",14,2
"50182",8,NA
"50183",13,1
"50184",14,NA
"50185",15,NA
"50186",8,2
"50187",12,NA
"50188",9,1
"50189",6,NA
"50190",15,NA
"50191",16,NA
"50192",12,NA
"50193",11,NA
"50194",11,NA
"50195",12,3
"50196",9,1
"50197",12,2
"50198",9,NA
"50199",12,3
"50200",14,NA
"50201",11,NA
"50202",10,2
"50203",16,3
"50204",11,NA
"50205",14,3
"50206",7,NA
"50207",11,3
"50208",13,NA
"50209",7,NA
"50210",10,3
"50211",12,2
"50212",11,NA
"50213",16,2
"50214",8,3
"50215",16,2
"50216",9,3
"50217",13,NA
"50218",14,3
"50219",8,NA
"50220",12,NA
"50221",14,1
"50222",10,NA
"50223",12,NA
"50224",12,3
"50225",16,NA
"50226",11,3
"50227",11,NA
"50228",16,NA
"50229",12,3
"50230",12,NA
"50231",14,3
"50232",10,3
"50233",10,3
"50234",20,3
"50235",12,NA
"50236",16,NA
"50237",13,3
"50238",16,3
"50239",11,2
"50240",3,NA
"50241",13,2
"50242",14,NA
"50243",12,NA
"50244",12,3
"50245",12,1
"50246",10,NA
"50247",12,NA
"50248",9,3
"50249",12,NA
"50250",14,2
"50251",11,3
"50252",16,NA
"50253",12,NA
"50254",10,NA
"50255",10,NA
"50256",17,3
"50257",14,3
"50258",12,NA
"50259",12,3
"50260",12,3
"50261",14,NA
"50262",11,NA
"50263",10,NA
"50264",12,NA
"50265",12,NA
"50266",17,NA
"50267",17,1
"50268",14,3
"50269",16,NA
"50270",9,3
"50271",14,2
"50272",7,NA
"50273",12,NA
"50274",12,3
"50275",14,1
"50276",16,1
"50277",16,NA
"50278",0,NA
"50279",12,3
"50280",10,3
"50281",14,NA
"50282",10,NA
"50283",14,NA
"50284",12,NA
"50285",10,2
"50286",8,3
"50287",12,2
"50288",12,2
"50289",16,NA
"50290",13,2
"50291",10,2
"50292",12,NA
"50293",18,2
"50294",14,NA
"50295",12,NA
"50296",15,3
"50297",13,3
"50298",12,NA
"50299",14,NA
"50300",12,NA
"50301",12,NA
"50302",12,NA
"50303",14,NA
"50304",12,3
"50305",12,2
"50306",10,3
"50307",12,NA
"50308",11,NA
"50309",14,NA
"50310",12,NA
"50311",10,NA
"50312",12,3
"50313",13,3
"50314",12,2
"50315",14,3
"50316",12,2
"50317",8,NA
"50318",11,NA
"50319",12,2
"50320",6,NA
"50321",14,NA
"50322",11,NA
"50323",9,1
"50324",6,NA
"50325",6,NA
"50326",8,NA
"50327",4,NA
"50328",12,3
"50329",12,NA
"50330",12,2
"50331",14,NA
"50332",16,3
"50333",16,2
"50334",18,3
"50335",16,2
"50336",12,3
"50337",14,NA
"50338",12,1
"50339",6,3
"50340",16,NA
"50341",15,NA
"50342",12,NA
"50343",14,NA
"50344",12,NA
"50345",17,NA
"50346",17,NA
"50347",14,NA
"50348",16,NA
"50349",12,NA
"50350",14,NA
"50351",14,3
"50352",16,NA
"50353",16,NA
"50354",16,NA
"50355",12,2
"50356",16,NA
"50357",13,NA
"50358",12,2
"50359",14,3
"50360",13,3
"50361",14,NA
"50362",16,NA
"50363",2,1
"50364",13,NA
"50365",14,NA
"50366",17,NA
"50367",15,NA
"50368",16,NA
"50369",16,NA
"50370",16,NA
"50371",12,NA
"50372",12,NA
"50373",17,2
"50374",12,NA
"50375",12,NA
"50376",12,NA
"50377",8,3
"50378",12,3
"50379",12,3
"50380",11,NA
"50381",12,3
"50382",4,3
"50383",5,2
"50384",12,2
"50385",9,NA
"50386",12,2
"50387",12,NA
"50388",13,NA
"50389",16,2
"50390",14,3
"50391",20,NA
"50392",12,2
"50393",14,3
"50394",11,2
"50395",16,NA
"50396",15,3
"50397",12,3
"50398",12,NA
"50399",8,2
"50400",4,2
"50401",13,1
"50402",11,2
"50403",12,NA
"50404",11,2
"50405",11,NA
"50406",16,3
"50407",12,3
"50408",11,NA
"50409",12,NA
"50410",11,NA
"50411",11,2
"50412",12,2
"50413",12,1
"50414",11,NA
"50415",12,NA
"50416",12,NA
"50417",13,2
"50418",12,2
"50419",11,NA
"50420",13,NA
"50421",12,NA
"50422",13,3
"50423",17,NA
"50424",14,3
"50425",16,1
"50426",12,2
"50427",12,NA
"50428",19,2
"50429",12,3
"50430",13,2
"50431",11,NA
"50432",20,NA
"50433",14,NA
"50434",13,NA
"50435",12,NA
"50436",12,NA
"50437",12,2
"50438",14,NA
"50439",11,NA
"50440",12,NA
"50441",11,NA
"50442",9,3
"50443",20,2
"50444",12,NA
"50445",14,2
"50446",0,NA
"50447",11,NA
"50448",12,1
"50449",11,2
"50450",12,NA
"50451",14,3
"50452",12,NA
"50453",16,3
"50454",13,3
"50455",15,2
"50456",14,NA
"50457",13,NA
"50458",12,NA
"50459",13,NA
"50460",13,2
"50461",12,1
"50462",10,2
"50463",15,NA
"50464",15,2
"50465",16,NA
"50466",14,NA
"50467",12,NA
"50468",12,2
"50469",6,3
"50470",3,NA
"50471",5,3
"50472",13,NA
"50473",10,NA
"50474",8,1
"50475",15,NA
"50476",10,NA
"50477",13,2
"50478",11,2
"50479",12,NA
"50480",10,NA
"50481",17,NA
"50482",12,2
"50483",14,3
"50484",3,2
"50485",12,NA
"50486",12,1
"50487",12,3
"50488",8,2
"50489",12,3
"50490",12,1
"50491",13,2
"50492",5,3
"50493",13,3
"50494",12,2
"50495",13,2
"50496",14,3
"50497",17,3
"50498",12,2
"50499",12,NA
"50500",NA,NA
"50501",18,2
"50502",12,3
"50503",16,NA
"50504",13,NA
"50505",12,3
"50506",14,NA
"50507",14,2
"50508",8,NA
"50509",12,NA
"50510",12,2
"50511",9,NA
"50512",12,2
"50513",13,2
"50514",16,NA
"50515",12,1
"50516",17,3
"50517",20,NA
"50518",14,NA
"50519",13,3
"50520",15,3
"50521",10,3
"50522",12,2
"50523",13,2
"50524",13,3
"50525",12,2
"50526",13,3
"50527",11,NA
"50528",11,NA
"50529",12,NA
"50530",9,3
"50531",15,3
"50532",9,3
"50533",0,NA
"50534",11,NA
"50535",13,NA
"50536",11,3
"50537",9,2
"50538",12,3
"50539",6,NA
"50540",0,NA
"50541",9,3
"50542",13,NA
"50543",12,NA
"50544",8,3
"50545",13,2
"50546",12,3
"50547",13,NA
"50548",9,2
"50549",10,2
"50550",13,NA
"50551",13,2
"50552",7,NA
"50553",15,2
"50554",12,3
"50555",12,NA
"50556",8,2
"50557",12,NA
"50558",12,NA
"50559",12,NA
"50560",13,3
"50561",13,NA
"50562",12,NA
"50563",16,NA
"50564",18,2
"50565",8,NA
"50566",14,2
"50567",18,NA
"50568",13,NA
"50569",10,3
"50570",10,NA
"50571",11,NA
"50572",6,2
"50573",12,NA
"50574",13,NA
"50575",12,NA
"50576",12,NA
"50577",12,2
"50578",12,NA
"50579",5,2
"50580",13,NA
"50581",9,2
"50582",14,NA
"50583",10,NA
"50584",8,NA
"50585",6,NA
"50586",14,NA
"50587",14,NA
"50588",12,NA
"50589",14,NA
"50590",11,2
"50591",15,NA
"50592",13,NA
"50593",14,NA
"50594",13,NA
"50595",12,2
"50596",12,NA
"50597",11,NA
"50598",15,3
"50599",11,NA
"50600",14,2
"50601",12,3
"50602",14,2
"50603",17,NA
"50604",12,3
"50605",12,NA
"50606",12,NA
"50607",12,3
"50608",12,NA
"50609",9,2
"50610",12,3
"50611",11,1
"50612",18,2
"50613",14,NA
"50614",11,NA
"50615",13,NA
"50616",12,NA
"50617",17,2
"50618",14,1
"50619",12,2
"50620",19,2
"50621",16,2
"50622",13,NA
"50623",16,NA
"50624",12,NA
"50625",10,2
"50626",13,2
"50627",12,2
"50628",14,3
"50629",16,NA
"50630",12,NA
"50631",12,NA
"50632",10,NA
"50633",12,3
"50634",12,NA
"50635",14,1
"50636",12,NA
"50637",12,NA
"50638",11,NA
"50639",12,2
"50640",16,NA
"50641",13,NA
"50642",10,2
"50643",8,NA
"50644",15,NA
"50645",10,NA
"50646",8,1
"50647",16,3
"50648",14,3
"50649",14,3
"50650",12,2
"50651",13,NA
"50652",10,2
"50653",16,NA
"50654",12,2
"50655",12,NA
"50656",13,NA
"50657",3,NA
"50658",13,3
"50659",12,NA
"50660",12,NA
"50661",12,2
"50662",16,NA
"50663",12,NA
"50664",8,NA
"50665",5,NA
"50666",10,NA
"50667",13,2
"50668",17,1
"50669",12,NA
"50670",16,NA
"50671",12,NA
"50672",12,NA
"50673",12,2
"50674",11,NA
"50675",9,2
"50676",6,NA
"50677",13,NA
"50678",12,NA
"50679",13,2
"50680",11,NA
"50681",14,2
"50682",14,NA
"50683",12,2
"50684",13,3
"50685",11,NA
"50686",13,NA
"50687",12,NA
"50688",10,NA
"50689",7,2
"50690",16,NA
"50691",12,NA
"50692",16,NA
"50693",13,2
"50694",16,2
"50695",11,NA
"50696",4,3
"50697",5,NA
"50698",8,NA
"50699",6,3
"50700",16,NA
"50701",18,3
"50702",13,1
"50703",12,NA
"50704",6,3
"50705",13,NA
"50706",5,NA
"50707",12,NA
"50708",3,3
"50709",9,NA
"50710",12,3
"50711",15,NA
"50712",17,NA
"50713",10,3
"50714",19,NA
"50715",12,NA
"50716",14,2
"50717",19,NA
"50718",0,3
"50719",11,3
"50720",16,NA
"50721",14,NA
"50722",10,2
"50723",12,NA
"50724",10,NA
"50725",12,3
"50726",12,3
"50727",12,NA
"50728",13,2
"50729",12,NA
"50730",9,NA
"50731",14,NA
"50732",13,NA
"50733",12,NA
"50734",12,NA
"50735",7,NA
"50736",15,2
"50737",11,NA
"50738",8,2
"50739",13,NA
"50740",12,3
"50741",16,NA
"50742",14,NA
"50743",14,NA
"50744",16,2
"50745",12,NA
"50746",11,NA
"50747",10,2
"50748",12,2
"50749",12,NA
"50750",14,2
"50751",12,NA
"50752",12,NA
"50753",17,3
"50754",19,2
"50755",12,3
"50756",10,3
"50757",9,NA
"50758",16,NA
"50759",12,2
"50760",16,NA
"50761",16,3
"50762",10,1
"50763",9,2
"50764",13,NA
"50765",16,3
"50766",9,NA
"50767",13,NA
"50768",17,2
"50769",13,3
"50770",14,NA
"50771",14,NA
"50772",12,3
"50773",12,NA
"50774",12,3
"50775",16,3
"50776",7,NA
"50777",13,NA
"50778",11,2
"50779",13,NA
"50780",14,1
"50781",12,2
"50782",12,3
"50783",12,NA
"50784",14,NA
"50785",15,2
"50786",17,2
"50787",18,NA
"50788",19,2
"50789",4,NA
"50790",14,2
"50791",15,NA
"50792",15,1
"50793",19,NA
"50794",15,2
"50795",14,3
"50796",14,NA
"50797",20,NA
"50798",12,NA
"50799",16,NA
"50800",17,NA
"50801",15,NA
"50802",14,3
"50803",20,3
"50804",13,2
"50805",12,3
"50806",15,3
"50807",9,2
"50808",16,2
"50809",14,NA
"50810",16,NA
"50811",13,NA
"50812",13,NA
"50813",14,2
"50814",18,1
"50815",14,NA
"50816",15,3
"50817",12,3
"50818",10,NA
"50819",12,2
"50820",12,3
"50821",12,NA
"50822",11,NA
"50823",12,NA
"50824",16,3
"50825",15,3
"50826",12,3
"50827",15,2
"50828",12,NA
"50829",12,NA
"50830",12,NA
"50831",17,NA
"50832",12,NA
"50833",11,3
"50834",12,NA
"50835",13,NA
"50836",13,NA
"50837",12,3
"50838",11,2
"50839",12,NA
"50840",13,NA
"50841",8,NA
"50842",12,NA
"50843",12,NA
"50844",10,2
"50845",8,NA
"50846",16,2
"50847",13,NA
"50848",19,NA
"50849",20,NA
"50850",18,3
"50851",8,2
"50852",12,NA
"50853",13,NA
"50854",12,3
"50855",7,NA
"50856",12,3
"50857",16,NA
"50858",12,2
"50859",12,3
"50860",18,NA
"50861",11,NA
"50862",13,3
"50863",16,3
"50864",16,NA
"50865",10,NA
"50866",13,2
"50867",19,3
"50868",2,NA
"50869",12,NA
"50870",12,2
"50871",12,NA
"50872",14,3
"50873",12,NA
"50874",13,NA
"50875",9,NA
"50876",12,NA
"50877",6,NA
"50878",12,2
"50879",12,2
"50880",15,NA
"50881",12,NA
"50882",19,NA
"50883",13,3
"50884",12,NA
"50885",12,NA
"50886",12,1
"50887",15,1
"50888",12,2
"50889",14,NA
"50890",12,3
"50891",NA,NA
"50892",12,NA
"50893",2,NA
"50894",12,3
"50895",13,NA
"50896",18,3
"50897",13,NA
"50898",2,NA
"50899",12,2
"50900",16,2
"50901",6,3
"50902",14,NA
"50903",12,1
"50904",8,NA
"50905",17,NA
"50906",14,2
"50907",8,3
"50908",14,NA
"50909",18,2
"50910",19,2
"50911",12,3
"50912",12,NA
"50913",14,3
